,name,price,first name,last name,above_100
505,Christopher Nolan,88.7427826,Christopher,Nolan,false
506,Evelyn Hanna,11.36458787,Evelyn,Hanna,false
507,Jason Johnson,250.2314702,Jason,Johnson,true
508,Barbara Caldwell,224.7115849,Barbara,Caldwell,true
509,Ronald Huff,7.220543464,Ronald,Huff,false
510,Holly Norris,216.2305109,Holly,Norris,true
511,Derrick Carter,11.83791299,Derrick,Carter,false
512,Kenneth Golden,285.8508169,Kenneth,Golden,true
513,Grace Edwards,70.08655795,Grace,Edwards,false
514,Jonathan Rios,57.71259736,Jonathan,Rios,false
515,Mackenzie Miller,265.5941732,Mackenzie,Miller,true
516,Tammy Taylor,138.8559857,Tammy,Taylor,true
517,Reginald King,207.3305606,Reginald,King,true
518,Matthew Fletcher,130.5591612,Matthew,Fletcher,true
519,Elizabeth Jordan,177.7124355,Elizabeth,Jordan,true
520,Sally Santiago,45.11902986,Sally,Santiago,false
521,James Johnson,12.89573538,James,Johnson,false
522,Jason Saunders,242.8437386,Jason,Saunders,true
523,Carol Hernandez,4.624370641,Carol,Hernandez,false
524,Kendra Dawson,291.5212704,Kendra,Dawson,true
525,James Hess DDS,58.42698092,James,Hess DDS,false
526,Michael Stokes,25.51886602,Michael,Stokes,false
527,Jeffrey Martinez,147.6903791,Jeffrey,Martinez,true
528,Joseph Bell,102.9874282,Joseph,Bell,true
529,Pamela Black,140.719389,Pamela,Black,true
530,Robert Jordan,100.4711011,Robert,Jordan,true
531,Kathy Baker,263.5511899,Kathy,Baker,true
532,Brian Bailey,115.3628316,Brian,Bailey,true
533,Mitchell Clark,190.2857937,Mitchell,Clark,true
534,Kelly Mcintyre,168.7344269,Kelly,Mcintyre,true
535,Susan Ali,260.5821259,Susan,Ali,true
536,Latoya Gonzales,205.0424222,Latoya,Gonzales,true
537,Olivia Mayo,251.5393163,Olivia,Mayo,true
538,Thomas Anderson,221.0320214,Thomas,Anderson,true
539,Todd Jennings,182.3938507,Todd,Jennings,true
540,Paul Dixon,22.25760841,Paul,Dixon,false
541,Julie Torres,130.6787559,Julie,Torres,true
542,James Miller,202.2296492,James,Miller,true
543,John Howard,80.73869922,John,Howard,false
544,Anne Savage,134.0405497,Anne,Savage,true
545,Richard Wilson,226.8917134,Richard,Wilson,true
546,Mrs. Amber Esparza,187.5777824,Mrs.,Amber Esparza,true
547,Todd Armstrong,99.18946135,Todd,Armstrong,false
548,Aaron Richardson,118.4556824,Aaron,Richardson,true
549,Gregory Pollard,234.1382368,Gregory,Pollard,true
550,Jon Butler,225.7678307,Jon,Butler,true
551,Chelsea Madden,116.6229213,Chelsea,Madden,true
552,Misty Ramos,234.0837103,Misty,Ramos,true
553,Ryan Murphy,233.787281,Ryan,Murphy,true
554,Brittany Sandoval,259.1615163,Brittany,Sandoval,true
555,Rose Stanton,132.5843724,Rose,Stanton,true
556,Kristen Banks,287.0092393,Kristen,Banks,true
557,Julia Stokes,140.3125662,Julia,Stokes,true
558,Paul Phillips,186.004365,Paul,Phillips,true
559,Amber Thompson,128.4038652,Amber,Thompson,true
560,Mrs. Valerie Norton,278.473292,Mrs.,Valerie Norton,true
561,Adam Parker,228.1780449,Adam,Parker,true
562,Jennifer Gonzales,201.9577223,Jennifer,Gonzales,true
563,Jacqueline Hernandez,260.086074,Jacqueline,Hernandez,true
564,Cory Walker,276.8951661,Cory,Walker,true
565,Jennifer Miller,220.5202145,Jennifer,Miller,true
566,Dawn Bond,270.3604905,Dawn,Bond,true
567,Tara Daniel,247.6926552,Tara,Daniel,true
568,Rebecca Thompson DDS,136.4907152,Rebecca,Thompson DDS,true
569,Victor Serrano,260.1217048,Victor,Serrano,true
570,Elizabeth Bell,55.220858,Elizabeth,Bell,false
571,Julie Coleman,122.6292673,Julie,Coleman,true
572,Jennifer Brown,8.634621797,Jennifer,Brown,false
573,Jessica Moore,266.6472363,Jessica,Moore,true
574,John Ramirez,160.9401531,John,Ramirez,true
575,Becky Hall,271.1221772,Becky,Hall,true
576,Christine Smith,295.80399,Christine,Smith,true
577,Christopher Osborne,146.2329234,Christopher,Osborne,true
578,Jacob Hernandez,7.999586638,Jacob,Hernandez,false
579,Jennifer Rogers,128.5133967,Jennifer,Rogers,true
580,Tammy Young,19.64948762,Tammy,Young,false
581,James Lewis,56.04829693,James,Lewis,false
582,Charles Stanley,74.1148732,Charles,Stanley,false
583,Christina Garcia,85.95341522,Christina,Garcia,false
584,Heather Davis,74.29698857,Heather,Davis,false
585,Ashley Fuentes,228.8808044,Ashley,Fuentes,true
586,Jorge Brown,2.668016258,Jorge,Brown,false
587,Sierra Park MD,205.5258599,Sierra,Park MD,true
588,Todd Miller,272.9947016,Todd,Miller,true
589,Jeffrey Sanchez,71.25953585,Jeffrey,Sanchez,false
590,Crystal Luna,99.9830512,Crystal,Luna,false
591,Devin Flores,60.75152093,Devin,Flores,false
592,Bianca Martin,123.5356854,Bianca,Martin,true
593,Danielle Snyder,26.67738087,Danielle,Snyder,false
594,Edward Carney,265.0690245,Edward,Carney,true
595,Joseph Grimes,268.7529259,Joseph,Grimes,true
596,April Fowler,164.807737,April,Fowler,true
597,Michelle Mccoy,145.0996084,Michelle,Mccoy,true
598,Alicia Stone MD,21.30617961,Alicia,Stone MD,false
599,Micheal Lloyd,215.1732624,Micheal,Lloyd,true
600,Richard Ortiz,148.9167449,Richard,Ortiz,true
601,Jasmine Reyes,44.61653265,Jasmine,Reyes,false
602,Tony Smith,114.4025946,Tony,Smith,true
603,Mary Melton,198.305836,Mary,Melton,true
604,William Griffin,146.0813867,William,Griffin,true
605,Scott Vargas,58.25361228,Scott,Vargas,false
606,Adam Guerra,13.06034675,Adam,Guerra,false
607,Christina Vang,215.2971497,Christina,Vang,true
608,Nicole Williams,189.1902467,Nicole,Williams,true
609,Erica Powers,142.7933784,Erica,Powers,true
610,Angela Garcia,175.2561835,Angela,Garcia,true
611,Melissa Brown,257.9026846,Melissa,Brown,true
612,John Santiago,55.75051528,John,Santiago,false
613,Donald Nelson,20.74710164,Donald,Nelson,false
614,Misty Bell,263.0063735,Misty,Bell,true
615,Vanessa Barnes,81.07265035,Vanessa,Barnes,false
616,Brian Austin,212.6489366,Brian,Austin,true
617,Jeffrey King,252.2896877,Jeffrey,King,true
618,Levi Vaughn,142.1224476,Levi,Vaughn,true
619,Melanie Blake,244.2496518,Melanie,Blake,true
620,Marvin Franklin,219.6697621,Marvin,Franklin,true
621,Angela Massey,110.5922776,Angela,Massey,true
622,Lisa Cole,202.2032766,Lisa,Cole,true
623,George Stark,103.6304844,George,Stark,true
624,Jeffrey Salas,232.9586528,Jeffrey,Salas,true
625,Richard Reeves,85.83249893,Richard,Reeves,false
626,Heather Maldonado,292.4101672,Heather,Maldonado,true
627,Shelly Mcdaniel,267.5668047,Shelly,Mcdaniel,true
628,David Ryan,80.92148227,David,Ryan,false
629,Tyler Trevino,75.70611538,Tyler,Trevino,false
630,Christina Jackson,155.4855824,Christina,Jackson,true
631,Jodi Peterson,20.74948998,Jodi,Peterson,false
632,Melissa Carney,42.0237226,Melissa,Carney,false
633,David Cole,113.4241367,David,Cole,true
634,Ricardo Weber,215.4765291,Ricardo,Weber,true
635,Jessica Mckenzie,280.9707751,Jessica,Mckenzie,true
636,James Ramirez,36.28177824,James,Ramirez,false
637,Jeffrey Wise,77.17375689,Jeffrey,Wise,false
638,Brandy Fisher,169.5800524,Brandy,Fisher,true
639,Renee Barrera,246.0147811,Renee,Barrera,true
640,Melanie Wiggins,14.97387711,Melanie,Wiggins,false
641,Alexander Mckee,171.6037468,Alexander,Mckee,true
642,Sheryl Hill,9.161919917,Sheryl,Hill,false
643,Sandra White,272.9878419,Sandra,White,true
644,Christopher Thompson,22.06905227,Christopher,Thompson,false
645,Mr. Daniel Smith,130.7526411,Mr.,Daniel Smith,true
646,Theresa Johnson,61.15255402,Theresa,Johnson,false
647,Kristopher Cunningham,127.4296829,Kristopher,Cunningham,true
648,Nathan Morgan,166.2127571,Nathan,Morgan,true
649,David Murray,110.6025674,David,Murray,true
650,April Taylor,2.033803094,April,Taylor,false
651,Daniel Herrera,245.1409137,Daniel,Herrera,true
652,John Mcpherson,200.3253003,John,Mcpherson,true
653,Scott Simmons,44.45087327,Scott,Simmons,false
654,Gary Tran,86.68368261,Gary,Tran,false
655,Erica Vaughn,289.7922876,Erica,Vaughn,true
656,Jennifer Peterson,179.3599432,Jennifer,Peterson,true
657,April Mccormick,219.6090619,April,Mccormick,true
658,Justin Davis,39.14509514,Justin,Davis,false
659,Julia Hall,163.1533708,Julia,Hall,true
660,Anna Cunningham,188.9376293,Anna,Cunningham,true
661,Jacob Stevens,233.2257703,Jacob,Stevens,true
662,Jerry Payne,169.6238126,Jerry,Payne,true
663,Mark Collins,117.6222818,Mark,Collins,true
664,Benjamin Clark,93.10220462,Benjamin,Clark,false
665,Lisa Norton,17.32317763,Lisa,Norton,false
666,Christopher Smith,81.45143196,Christopher,Smith,false
667,Mary Myers,37.44740126,Mary,Myers,false
668,Stephanie Skinner,6.450115409,Stephanie,Skinner,false
669,Dave Kelly,121.9757295,Dave,Kelly,true
670,Patricia Gallagher,196.371178,Patricia,Gallagher,true
671,Shaun Holloway,39.44032807,Shaun,Holloway,false
672,Marc Love,262.2720982,Marc,Love,true
673,Michael Mayer,41.42900813,Michael,Mayer,false
674,Mason Rodriguez,162.7919652,Mason,Rodriguez,true
675,Jason Payne,83.2794627,Jason,Payne,false
676,Johnny Hicks,74.9443794,Johnny,Hicks,false
677,Lisa Rodgers,32.10622464,Lisa,Rodgers,false
678,Sarah Tyler,87.15157534,Sarah,Tyler,false
679,Brian Rodriguez,26.0816515,Brian,Rodriguez,false
680,Charlene Jones,246.885328,Charlene,Jones,true
681,Scott Lawrence,227.6139565,Scott,Lawrence,true
682,Carol Patrick,140.4516807,Carol,Patrick,true
683,Mrs. Jessica Gibson DDS,60.11999568,Mrs.,Jessica Gibson DDS,false
684,Linda Sullivan,4.597577836,Linda,Sullivan,false
685,Donna Carrillo,237.8259111,Donna,Carrillo,true
686,Scott Baker,227.4705054,Scott,Baker,true
687,Brian Jensen,174.9671222,Brian,Jensen,true
688,James Sosa,81.43216331,James,Sosa,false
689,Veronica Zavala,51.45914813,Veronica,Zavala,false
690,Jenny Fields,186.1692976,Jenny,Fields,true
691,George Monroe,230.8455603,George,Monroe,true
692,Michael Smith,153.7056177,Michael,Smith,true
693,Kevin Oliver,190.3976967,Kevin,Oliver,true
694,Nicholas Mejia,13.52272289,Nicholas,Mejia,false
695,Phillip Logan,169.7231774,Phillip,Logan,true
696,Jamie Jackson,299.1846576,Jamie,Jackson,true
697,Thomas Alvarez,72.23090551,Thomas,Alvarez,false
698,Kaitlin Lawson,116.9434704,Kaitlin,Lawson,true
699,Carlos Wagner,268.2158202,Carlos,Wagner,true
700,Christopher Anderson,45.61401189,Christopher,Anderson,false
701,Roberto Sparks,113.7675985,Roberto,Sparks,true
702,Julie Oneal,214.0692547,Julie,Oneal,true
703,Megan Friedman,240.3518353,Megan,Friedman,true
704,Cheryl Taylor,96.58849728,Cheryl,Taylor,false
705,Jeffrey Hatfield,241.5103666,Jeffrey,Hatfield,true
706,James Phillips,18.9820537,James,Phillips,false
707,Jessica Moore,128.9224193,Jessica,Moore,true
708,Eric Richards,79.96034999,Eric,Richards,false
709,Rebecca Mitchell,240.7557103,Rebecca,Mitchell,true
710,Anna Patrick,158.13197,Anna,Patrick,true
711,Eric Schmidt,197.3438304,Eric,Schmidt,true
712,Mark Campbell,156.8947774,Mark,Campbell,true
713,Taylor Oconnell,190.5868648,Taylor,Oconnell,true
714,Debra Peters,70.77282649,Debra,Peters,false
715,Richard Anderson,99.64762699,Richard,Anderson,false
716,William Russell,201.2067577,William,Russell,true
717,Ryan Mcdaniel,245.9720704,Ryan,Mcdaniel,true
718,Jacqueline Frazier,191.7286603,Jacqueline,Frazier,true
719,Steven Stuart,32.13545499,Steven,Stuart,false
720,Emily Rodriguez,90.35267623,Emily,Rodriguez,false
721,Ryan Perez,28.24313981,Ryan,Perez,false
722,Lauren Hahn,287.3152387,Lauren,Hahn,true
723,Megan Lopez,127.4434204,Megan,Lopez,true
724,Matthew Lucero,194.0146142,Matthew,Lucero,true
725,Joseph Perez,52.96715715,Joseph,Perez,false
726,Kimberly Wright,153.6378606,Kimberly,Wright,true
727,Donald Braun,16.16466094,Donald,Braun,false
728,Savannah Reese,156.4062563,Savannah,Reese,true
729,Leslie Wiggins,65.73844854,Leslie,Wiggins,false
730,Mrs. Deanna Gonzalez,26.46654614,Mrs.,Deanna Gonzalez,false
731,Derrick Brown PhD,22.81013853,Derrick,Brown PhD,false
732,Meghan Davis,116.3037504,Meghan,Davis,true
733,Faith Edwards,163.6350438,Faith,Edwards,true
734,Stephanie Morgan,160.7615774,Stephanie,Morgan,true
735,Laura Vargas,17.12739612,Laura,Vargas,false
736,Caleb Singh,55.99219306,Caleb,Singh,false
737,Cassandra Andrade,189.3732231,Cassandra,Andrade,true
738,Robert Hall,183.8510853,Robert,Hall,true
739,Kenneth Hill,6.341114311,Kenneth,Hill,false
740,David Brown,136.8591472,David,Brown,true
741,Sarah Lewis,237.1228892,Sarah,Lewis,true
742,Stephen Meyers,261.2785989,Stephen,Meyers,true
743,Victor Becker,71.86420397,Victor,Becker,false
744,Brad Huff,150.7929287,Brad,Huff,true
745,Thomas Sanchez,18.39675475,Thomas,Sanchez,false
746,Michael Chapman,229.9602555,Michael,Chapman,true
747,Stephen Lam,89.72241118,Stephen,Lam,false
748,Theresa Wells,80.07481776,Theresa,Wells,false
749,Richard Barrera,55.20716243,Richard,Barrera,false
750,Kelly Boyle,237.0515981,Kelly,Boyle,true
751,Alexander Richardson,21.98915208,Alexander,Richardson,false
752,James Hicks,177.0515297,James,Hicks,true
753,Todd Simon PhD,93.74886446,Todd,Simon PhD,false
754,Jason Meyer,114.0768801,Jason,Meyer,true
755,Matthew Moore,150.4707103,Matthew,Moore,true
756,Lindsay Rivera,108.1302862,Lindsay,Rivera,true
757,Michael Peterson,253.4940966,Michael,Peterson,true
758,Jennifer Martin PhD,193.1962602,Jennifer,Martin PhD,true
759,Martin Solomon,186.44926,Martin,Solomon,true
760,Rebecca Quinn,72.46973743,Rebecca,Quinn,false
761,Kerry Branch,9.474332966,Kerry,Branch,false
762,Leslie Ruiz,219.3292641,Leslie,Ruiz,true
763,Joseph Howard,86.76006819,Joseph,Howard,false
764,Rebecca Wright,233.5123787,Rebecca,Wright,true
765,Jacqueline Phillips,266.4418808,Jacqueline,Phillips,true
766,Wesley Erickson,134.5999692,Wesley,Erickson,true
767,Janet West,225.8993827,Janet,West,true
768,James Barnett,237.5878966,James,Barnett,true
769,Eric Scott,252.8316303,Eric,Scott,true
770,James Jones,250.7173487,James,Jones,true
771,Joshua Baker DVM,87.85407145,Joshua,Baker DVM,false
772,Kathleen Baker,260.1202045,Kathleen,Baker,true
773,Michael Clark,260.3821386,Michael,Clark,true
774,Anne Richards,214.576803,Anne,Richards,true
775,Renee Williams,273.244834,Renee,Williams,true
776,Derek Thomas,128.0732518,Derek,Thomas,true
777,Robert White,15.36006275,Robert,White,false
778,Teresa Figueroa,157.0536374,Teresa,Figueroa,true
779,Ashley Murphy,117.9457723,Ashley,Murphy,true
780,Laura Peterson,227.6123872,Laura,Peterson,true
781,Brian Cardenas,96.53388242,Brian,Cardenas,false
782,Dana Conrad,12.35802683,Dana,Conrad,false
783,Kathleen Deleon,123.7719434,Kathleen,Deleon,true
784,Ebony Garcia,243.754614,Ebony,Garcia,true
785,Johnathan Allen,8.375005469,Johnathan,Allen,false
786,Laura Faulkner,.172930056,Laura,Faulkner,false
787,Kirk Pearson,9.303532223,Kirk,Pearson,false
788,Joseph Bonilla,44.2075727,Joseph,Bonilla,false
789,Christina Moore,121.1085131,Christina,Moore,true
790,Gary Barber,109.5760422,Gary,Barber,true
791,Laura Diaz,1.192317589,Laura,Diaz,false
792,Jerry Stuart,222.1184712,Jerry,Stuart,true
793,Brianna Griffith,200.530082,Brianna,Griffith,true
794,Kenneth Lopez,56.49118553,Kenneth,Lopez,false
795,Wesley Krause,115.9217821,Wesley,Krause,true
796,Derek Sullivan,199.9901641,Derek,Sullivan,true
797,Brian Johnson,202.850954,Brian,Johnson,true
798,Miss Monica Mcdonald,190.9497467,Miss,Monica Mcdonald,true
799,Christine Peterson,144.0482779,Christine,Peterson,true
800,Brianna Ramirez,196.1333418,Brianna,Ramirez,true
801,Robert Decker,71.98489152,Robert,Decker,false
802,Michael Bryant,82.40541955,Michael,Bryant,false
803,Jamie Silva,161.7920788,Jamie,Silva,true
804,Steven Jones,96.06536657,Steven,Jones,false
805,Christopher Bautista,25.7526185,Christopher,Bautista,false
806,Elizabeth Stein,255.6515653,Elizabeth,Stein,true
807,Brandi Werner,297.9637678,Brandi,Werner,true
808,Derrick Jones,167.9345937,Derrick,Jones,true
809,Michelle Price,80.72808372,Michelle,Price,false
810,Kara Silva,32.088137,Kara,Silva,false
811,Lisa Cox,33.65138701,Lisa,Cox,false
812,Jonathan Armstrong,14.57035663,Jonathan,Armstrong,false
813,Randy Rodriguez,178.0077151,Randy,Rodriguez,true
814,Amber Payne,124.4776004,Amber,Payne,true
815,Patricia Moore,55.82247702,Patricia,Moore,false
816,Barbara Krueger,60.73961436,Barbara,Krueger,false
817,Susan Colon,191.5557109,Susan,Colon,true
818,Ryan Morgan,296.2379031,Ryan,Morgan,true
819,Chad Willis,8.733980598,Chad,Willis,false
820,Brian Curtis,154.5553092,Brian,Curtis,true
821,Stephanie Jones,257.3034447,Stephanie,Jones,true
822,Jeffrey Garcia,242.1753175,Jeffrey,Garcia,true
823,Erik Walker,167.3473741,Erik,Walker,true
824,Steven Murray,179.8138796,Steven,Murray,true
825,Samuel Simmons,38.36117241,Samuel,Simmons,false
826,Brian Brown,100.039538,Brian,Brown,true
827,Barbara Brown,223.02702,Barbara,Brown,true
828,Monica Oconnor,27.82578051,Monica,Oconnor,false
829,Jacob Yang,54.06984636,Jacob,Yang,false
830,Jennifer Roberts,172.7932745,Jennifer,Roberts,true
831,Ashley Schultz,171.1870001,Ashley,Schultz,true
832,Elizabeth Swanson,228.4362989,Elizabeth,Swanson,true
833,Jonathan Lawrence MD,36.77728915,Jonathan,Lawrence MD,false
834,Linda Rodriguez,175.736522,Linda,Rodriguez,true
835,Molly Tate,192.7650925,Molly,Tate,true
836,Patrick Mosley,20.68179732,Patrick,Mosley,false
837,Anita Nelson,98.2563019,Anita,Nelson,false
838,Susan Harris,62.12362274,Susan,Harris,false
839,John Conrad,216.3613773,John,Conrad,true
840,Peggy Johnson,219.2847921,Peggy,Johnson,true
841,Timothy Allen,199.0109939,Timothy,Allen,true
842,Susan Hansen,90.74580755,Susan,Hansen,false
843,Linda Woods,226.942016,Linda,Woods,true
844,Susan Herrera,175.4205367,Susan,Herrera,true
845,Linda White,211.9963589,Linda,White,true
846,Andrew Matthews,287.6104984,Andrew,Matthews,true
847,Mrs. Lisa Richardson MD,185.5276885,Mrs.,Lisa Richardson MD,true
848,Jennifer Dixon,172.8038862,Jennifer,Dixon,true
849,Daniel James,6.650911434,Daniel,James,false
850,Kyle Chaney,129.4088432,Kyle,Chaney,true
851,Erin Kennedy,91.86979408,Erin,Kennedy,false
852,Allison Jones,50.92956508,Allison,Jones,false
853,Jason Lopez,182.3514574,Jason,Lopez,true
854,Cameron Burton,73.50561371,Cameron,Burton,false
855,Joe Cook,58.0149289,Joe,Cook,false
856,Robert Miller,268.1107296,Robert,Miller,true
857,Olivia Martin,82.34771286,Olivia,Martin,false
858,Manuel Long,94.22695027,Manuel,Long,false
859,Richard Villanueva,75.5044878,Richard,Villanueva,false
860,Taylor Jones,62.18273963,Taylor,Jones,false
861,Catherine Simmons,136.5935694,Catherine,Simmons,true
862,Samantha Miranda,120.1573107,Samantha,Miranda,true
863,Sarah Brown,298.4329596,Sarah,Brown,true
864,Jerry Clark,243.5619902,Jerry,Clark,true
865,Briana Morris,66.29706805,Briana,Morris,false
866,Michelle Schneider,131.8021648,Michelle,Schneider,true
867,Alyssa Kim,211.2511958,Alyssa,Kim,true
868,Courtney Williams,232.4465591,Courtney,Williams,true
869,Rebekah Gonzalez,193.3837703,Rebekah,Gonzalez,true
870,Cameron Gay,143.6770259,Cameron,Gay,true
871,Jose Martinez,80.93405105,Jose,Martinez,false
872,Gabrielle Todd,173.9815833,Gabrielle,Todd,true
873,Adrian Price,133.078861,Adrian,Price,true
874,James Daniels,270.0463735,James,Daniels,true
875,Henry Huffman,184.9869926,Henry,Huffman,true
876,Beth Murphy,24.76246353,Beth,Murphy,false
877,Kevin Haynes,115.2254767,Kevin,Haynes,true
878,Darryl Deleon,204.3763418,Darryl,Deleon,true
879,Jeffrey Wells,264.9241843,Jeffrey,Wells,true
880,John Hicks,252.8243925,John,Hicks,true
881,Pamela Stanley,166.4772266,Pamela,Stanley,true
882,Frank Gardner,247.7336974,Frank,Gardner,true
883,Eric Kennedy,59.87939535,Eric,Kennedy,false
884,Michael Buchanan,84.84694551,Michael,Buchanan,false
885,Brooke Johnson,169.842186,Brooke,Johnson,true
886,Joseph Alvarado,43.63467789,Joseph,Alvarado,false
887,Dawn Ross,98.64511088,Dawn,Ross,false
